Sl No.,BRCODE,BRANCHNAME,INVOICE,GSTIN,INV_DATE, CHARGE ,CGST,SGST,IGST,POS,LOS,Check,Cat,NT_DATE,NT_NO,RATE,HSN,Nil_Type,NT_AMT,NT_CGST,NT_SGST,NT_IGST,client_gstin,fp
2815,310,MALA,0310266200000076,32ABXFS6011P1ZK,26-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2816,310,MALA,0310266200000111,32ABXFS6011P1ZK,26-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2817,310,MALA,0310166200000134,32ABXFS6011P1ZK,16-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2818,310,MALA,0310296200000252,32ABXFS6011P1ZK,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2819,310,MALA,0310296200000282,32ABXFS6011P1ZK,29-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2820,310,MALA,0310226200000159,32ABXFS6011P1ZK,22-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2821,310,MALA,0310196200000035,32ABXFS6011P1ZK,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2822,310,MALA,0310196200000038,32ABXFS6011P1ZK,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2823,310,MALA,0310196200000111,32ABXFS6011P1ZK,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2824,310,MALA,0310196200000157,32ABXFS6011P1ZK,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2825,310,MALA,0310126200000066,32ABXFS6011P1ZK,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2826,310,MALA,0310126200000171,32ABXFS6011P1ZK,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2827,310,MALA,0310176200000117,32ABXFS6011P1ZK,17-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2828,310,MALA,0310246200000059,32ABXFS6011P1ZK,24-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2829,310,MALA,0310246200000061,32ABXFS6011P1ZK,24-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2830,310,MALA,0310036200000143,32ABXFS6011P1ZK,03-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2831,310,MALA,0310086200000075,32ABXFS6011P1ZK,08-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2832,310,MALA,0310026200000063,32ABXFS6011P1ZK,02-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2833,310,MALA,0310026200000066,32ABXFS6011P1ZK,02-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2834,310,MALA,0310026200000179,32ABXFS6011P1ZK,02-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2835,310,MALA,0310016200000157,32ABXFS6011P1ZK,01-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2836,310,MALA,0310016200000164,32ABXFS6011P1ZK,01-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2837,310,MALA,0310096200000207,32ABXFS6011P1ZK,09-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2838,310,MALA,0310036201000001,32ABXFS6011P1ZK,03-Jun-20,339,30.75,30.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2839,310,MALA,0310206200000052,32ABXFS6011P1ZK,20-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2840,310,MALA,0310106200000080,32ABXFS6011P1ZK,10-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2841,310,MALA,0310106200000082,32ABXFS6011P1ZK,10-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2842,310,MALA,0310176201000006,32ABXFS6011P1ZK,17-Jun-20,300,27,27,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2843,310,MALA,0310106200000087,32ABXFS6011P1ZK,10-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2844,310,MALA,0310156200000119,32ABXFS6011P1ZK,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2845,310,MALA,0310066200000046,32ABXFS6011P1ZK,06-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2846,310,MALA,0310066200000180,32ABXFS6011P1ZK,06-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2847,310,MALA,0310256201000007,32ABXFS6011P1ZK,25-Jun-20,339,30.75,30.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2848,310,MALA,0310156200000217,32ABXFS6011P1ZK,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2849,310,MALA,0310256200000042,32ABXFS6011P1ZK,25-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2850,310,MALA,0310256200000103,32ABXFS6011P1ZK,25-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2851,310,MALA,0310306200000059,32ABXFS6011P1ZK,30-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2852,310,MALA,0310306200000061,32ABXFS6011P1ZK,30-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2853,178,VAIKOM,0178306200000218,32ACBPV6855F1ZH,30-Jun-20,100,9,9,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2854,186,GIRINAGAR ,0186026200000243,32ACEPJ7310C2ZB,02-Jun-20,96,8.75,8.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2855,186,GIRINAGAR ,0186306200000455,32ACEPJ7310C2ZB,30-Jun-20,1233,111,111,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2856,176,THODUPUZHA,0176256200000162,32ACGPR1474B1ZZ,25-Jun-20,63061.64,5675.75,5675.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2857,176,THODUPUZHA,0176036200000160,32ACGPR1474B1ZZ,03-Jun-20,50000,4500,4500,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2858,176,THODUPUZHA,0176036200000162,32ACGPR1474B1ZZ,03-Jun-20,636.99,57.5,57.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2859,50,KUNNAMKULAM,0050246201000010,32ACKFS8639K1ZJ,24-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2860,133,THURAVOOR,0133046200000101,32ACKPA6480E1ZY,04-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2861,71,NEYYATTINKARA,0071096200000165,32ACLPI4350E1Z0,09-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2862,71,NEYYATTINKARA,0071306200000316,32ACLPI4350E1Z0,30-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2863,71,NEYYATTINKARA,0071096201000016,32ACLPI4350E1Z0,09-Jun-20,89,8.25,8.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2864,71,NEYYATTINKARA,0071306200000479,32ACLPI4350E1Z0,30-Jun-20,59,5.5,5.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2865,71,NEYYATTINKARA,0071236200000142,32ACLPI4350E1Z0,23-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2866,71,NEYYATTINKARA,0071016200000231,32ACLPI4350E1Z0,01-Jun-20,14.5,1.5,1.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2867,71,NEYYATTINKARA,0071186200000133,32ACLPI4350E1Z0,18-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2868,71,NEYYATTINKARA,0071186200000138,32ACLPI4350E1Z0,18-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2869,348,THRIKKAKARA,0348226201000007,32ACMPR3368LIZ3,22-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2870,348,THRIKKAKARA,0348156201000006,32ACMPR3368LIZ3,15-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2871,348,THRIKKAKARA,0348036201000007,32ACMPR3368LIZ3,03-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2872,348,THRIKKAKARA,0348036201000008,32ACMPR3368LIZ3,03-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2873,348,THRIKKAKARA,0348266201000002,32ACMPR3368LIZ3,26-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2874,348,THRIKKAKARA,0348266201000003,32ACMPR3368LIZ3,26-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2875,348,THRIKKAKARA,0348266201000004,32ACMPR3368LIZ3,26-Jun-20,200,18,18,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2876,226,NELLAD,0226036200000026,32ACPPP3252Q1Z1,03-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2877,226,NELLAD,0226116200000029,32ACPPP3252Q1Z1,11-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2878,226,NELLAD,0226306201000019,32ACPPP3252Q1Z1,30-Jun-20,10,1,1,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2879,226,NELLAD,0226126200000032,32ACPPP3252Q1Z1,12-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2880,226,NELLAD,0226196200000040,32ACPPP3252Q1Z1,19-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2881,226,NELLAD,0226266200000066,32ACPPP3252Q1Z1,26-Jun-20,24.5,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2882,272,TIRURANGADI,0272256200000125,32ACPPV6678N1ZH,25-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2883,272,TIRURANGADI,0272256201000003,32ACPPV6678N1ZH,25-Jun-20,339,30.75,30.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2884,272,TIRURANGADI,0272236200000110,32ACPPV6678N1ZH,23-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2885,272,TIRURANGADI,0272226200000146,32ACPPV6678N1ZH,22-Jun-20,3,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2886,251,KOZHIKODE - MAVOOR ROAD,0251236200000205,32ACPPV6678N1ZH,23-Jun-20,4,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2887,272,TIRURANGADI,0272246200000104,32ACPPV6678N1ZH,24-Jun-20,68,6.25,6.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2888,272,TIRURANGADI,0272296200000127,32ACPPV6678N1ZH,29-Jun-20,58,5.25,5.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2889,272,TIRURANGADI,0272306200000271,32ACPPV6678N1ZH,30-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2890,272,TIRURANGADI,0272026201000022,32ACPPV6678N1ZH,02-Jun-20,339,30.75,30.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2891,272,TIRURANGADI,0272266200000104,32ACPPV6678N1ZH,26-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2892,272,TIRURANGADI,0272126201000003,32ACPPV6678N1ZH,12-Jun-20,178,16.25,16.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2893,77,PATTIKAD,0077306200000287,32ACQFS3974D1ZW,30-Jun-20,1,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2894,126,OKKAL,0126036201000023,32ACQFS3974D1ZW,03-Jun-20,100,9,9,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2895,126,OKKAL,0126246200000183,32ACQFS3974D1ZW,24-Jun-20,88,8,8,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2896,126,OKKAL,0126256200000148,32ACQFS3974D1ZW,25-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2897,126,OKKAL,0126256200000149,32ACQFS3974D1ZW,25-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2898,126,OKKAL,0126226200000098,32ACQFS3974D1ZW,22-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2899,156,PERUMBAVOOR,0156256200000234,32ACQFS3974D1ZW,25-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2900,54,KURUPPANTHARA,0054306200000308,32ACQFS3974D1ZW,30-Jun-20,1,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2901,126,OKKAL,0126266200000122,32ACQFS3974D1ZW,26-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2902,126,OKKAL,0126066200000135,32ACQFS3974D1ZW,06-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2903,126,OKKAL,0126066200000140,32ACQFS3974D1ZW,06-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2904,126,OKKAL,0126266200000183,32ACQFS3974D1ZW,26-Jun-20,36,3.25,3.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2905,155,KOOTHATTUKULAM,0155266200000171,32ACQFS3974D1ZW,26-Jun-20,3,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2906,138,ERNAKULAM - M G ROAD,0138036200000065,32ACQFS3974D1ZW,03-Jun-20,750,67.5,67.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2907,90,THOPPUMPADY ,0090256200000262,32ACQFS3974D1ZW,25-Jun-20,3,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2908,126,OKKAL,0126206200000094,32ACQFS3974D1ZW,20-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2909,126,OKKAL,0126256200000207,32ACQFS3974D1ZW,25-Jun-20,100,9,9,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2910,95,TRIPUNITHURA,0095246200000254,32ACQFS3974D1ZW,24-Jun-20,1,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2911,126,OKKAL,0126256200000147,32ACQFS3974D1ZW,25-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2912,120,PALLIPURAM,0120256200000082,32ACQFS3974D1ZW,25-Jun-20,3,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2913,126,OKKAL,0126236200000168,32ACQFS3974D1ZW,23-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2914,126,OKKAL,0126236200000212,32ACQFS3974D1ZW,23-Jun-20,22,2,2,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2915,126,OKKAL,0126016200000148,32ACQFS3974D1ZW,01-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2916,258,MUNNAR,0258256200000157,32ACQFS3974D1ZW,25-Jun-20,1,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2917,126,OKKAL,0126156200000187,32ACQFS3974D1ZW,15-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2918,126,OKKAL,0126086200000191,32ACQFS3974D1ZW,08-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2919,126,OKKAL,0126196200000015,32ACQFS3974D1ZW,19-Jun-20,50,4.5,4.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2920,126,OKKAL,0126056200000118,32ACQFS3974D1ZW,05-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2921,348,THRIKKAKARA,0348256200000381,32ACQFS3974D1ZW,25-Jun-20,9,1,1,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2922,126,OKKAL,0126196200000087,32ACQFS3974D1ZW,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2923,126,OKKAL,0126196200000096,32ACQFS3974D1ZW,19-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2924,156,PERUMBAVOOR,0156296200000302,32ACQFS3974D1ZW,29-Jun-20,6,0.75,0.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
82,138,ERNAKULAM - M G ROAD,0138036200000065,32ACQFS3974D1ZW,03-Jun-2020,811.11,73,73,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2925,260,KASARGODE,0260026200000060,32ADEPA9205E1Z9,02-Jun-20,511,46,46,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2926,260,KASARGODE,0260096200000028,32ADEPA9205E1Z9,09-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2927,260,KASARGODE,0260236200000049,32ADEPA9205E1Z9,23-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2928,260,KASARGODE,0260306200000153,32ADEPA9205E1Z9,30-Jun-20,489,44.25,44.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2929,98,VALANJAMBALAM,0098306200000146,32ADFPM0561L2ZN,30-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2930,98,VALANJAMBALAM,0098306201000404,32ADFPM0561L2ZN,30-Jun-20,10,1,1,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2931,98,VALANJAMBALAM,0098306200000282,32ADFPM0561L2ZN,30-Jun-20,100,9,9,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2932,21,ERNAKULAM - MARKET ROAD,0021306200001013,32ADGPV9295B1ZA,30-Jun-20,100,9,9,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2933,21,ERNAKULAM - MARKET ROAD,0021026201000007,32ADGPV9295B1ZA,02-Jun-20,325,29.25,29.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2934,21,ERNAKULAM - MARKET ROAD,0021256201000007,32ADGPV9295B1ZA,25-Jun-20,325,29.25,29.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2935,299,THRISSUR - EAST FORT,0299236200000227,32ADKPA5373M1ZH,23-Jun-20,25,2.25,2.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2936,299,THRISSUR - EAST FORT,0299126200000119,32ADKPA5373M1ZH,12-Jun-20,5000,475,475,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2937,299,THRISSUR - EAST FORT,0299246200000223,32ADKPA5373M1ZH,24-Jun-20,8.5,1,1,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2938,299,THRISSUR - EAST FORT,0299176200000230,32ADKPA5373M1ZH,17-Jun-20,6,0.75,0.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2939,299,THRISSUR - EAST FORT,0299296200000411,32ADKPA5373M1ZH,29-Jun-20,31,3.25,3.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2940,299,THRISSUR - EAST FORT,0299226200000247,32ADKPA5373M1ZH,22-Jun-20,23.5,2.75,2.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2941,299,THRISSUR - EAST FORT,0299106200000305,32ADKPA5373M1ZH,10-Jun-20,10.5,1.25,1.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2942,299,THRISSUR - EAST FORT,0299066200000084,32ADKPA5373M1ZH,06-Jun-20,8536,768.25,768.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2943,299,THRISSUR - EAST FORT,0299156200000249,32ADKPA5373M1ZH,15-Jun-20,182.5,17.5,17.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2944,299,THRISSUR - EAST FORT,0299166200000192,32ADKPA5373M1ZH,16-Jun-20,6,0.75,0.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2945,299,THRISSUR - EAST FORT,0299066200000256,32ADKPA5373M1ZH,06-Jun-20,65,7.25,7.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2946,299,THRISSUR - EAST FORT,0299256200000330,32ADKPA5373M1ZH,25-Jun-20,29,2.75,2.75,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2947,47,KUMARANALLOOR,0047036200000116,32ADKPM9416H1ZG,03-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2948,47,KUMARANALLOOR,0047036200000117,32ADKPM9416H1ZG,03-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2949,47,KUMARANALLOOR,0047196200000077,32ADKPM9416H1ZG,19-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2950,47,KUMARANALLOOR,0047226200000080,32ADKPM9416H1ZG,22-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2951,47,KUMARANALLOOR,0047196201000002,32ADKPM9416H1ZG,19-Jun-20,500,45,45,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2952,47,KUMARANALLOOR,0047156200000107,32ADKPM9416H1ZG,15-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2953,47,KUMARANALLOOR,0047026200000105,32ADKPM9416H1ZG,02-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2954,47,KUMARANALLOOR,0047056200000135,32ADKPM9416H1ZG,05-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2955,47,KUMARANALLOOR,0047256200000071,32ADKPM9416H1ZG,25-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2956,47,KUMARANALLOOR,0047236200000076,32ADKPM9416H1ZG,23-Jun-20,2,0.25,0.25,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2957,47,KUMARANALLOOR,0047306200000159,32ADKPM9416H1ZG,30-Jun-20,4.5,0.5,0.5,0,32,32,INTRA,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
